6XJP, 53, 36408, 686
6XJQ, 37, 158784, 4291
6XJR, 53, 116271, 2193
6XJS, 53, 119592, 2256
6XJT, 53, 67658, 1276
6XJU, 53, 57208, 1079
6XJW, 32, 110779, 3461
6XJY, 37, 68948, 1863
6XJZ, 37, 47938, 1295
6XK0, 35, 24059, 687
6XK1, 10, 97273, 9727
6XK2, 13, 43372, 3336
6XK3, 9, 36017, 4001
6XK4, 9, 27561, 3062
6XK5, 9, 37416, 4157
6XK6, 9, 41253, 4583
6XK7, 9, 41159, 4573
6XK8, 9, 23002, 2555
6XK9, 87, 68976, 792
6XKA, 7, 8795, 1256
6XKB, 7, 114546, 16363
6XKC, 15, 99376, 6625
6XKD, 45, 30652, 681
6XKE, 5, 67109, 13421
6XKF, 22, 47849, 2174
6XKG, 7, 91530, 13075
6XKH, 22, 96119, 4369
6XKI, 19, 10625, 559
6XKM, 34, 41740, 1227
6XKN, 31, 14719, 474
6XKO, 31, 15744, 507
6XKP, 23, 41624, 1809
6XKQ, 24, 27884, 1161
6XKR, 19, 21490, 1131
6XKS, 5, 17592, 3518
6XL1, 11, 80121, 7283
6XL2, 7, 27017, 3859
6XL3, 9, 34030, 3781
6XL4, 19, 74570, 3924
6XL7, 5, 32669, 6533
6XL8, 7, 22466, 3209
6XLI, 15, 116430, 7762
6XLO, 14, 19069, 1362
6XLP, 16, 59383, 3711
6XLQ, 23, 67016, 2913
6XLR, 19, 186045, 9791
6XLS, 19, 59316, 3121
6XLT, 19, 108128, 5690
6XLV, 10, 40306, 4030
6XLW, 10, 33522, 3352
6XLX, 10, 23508, 2350
6XLZ, 13, 21719, 1670
6XM1, 26, 54005, 2077
6XM2, 22, 161613, 7346
6XM6, 27, 97483, 3610
6XM7, 27, 95307, 3529
6XM8, 27, 47940, 1775
6XM9, 27, 66308, 2455
6XMA, 27, 98140, 3634
6XMB, 8, 17156, 2144
6XMC, 9, 41159, 4573
6XMD, 27, 10413, 385
6XMH, 12, 56572, 4714
6XMI, 15, 161598, 10773
6XMK, 22, 64727, 2942
6XML, 13, 65253, 5019
6XMM, 12, 39252, 3271
6XMO, 12, 26141, 2178
6XMR, 17, 116047, 6826
6XMV, 9, 10645, 1182
6XMY, 17, 59918, 3524
6XN0, 10, 90904, 9090
6XN1, 10, 77797, 7779
6XN2, 10, 63992, 6399
6XN6, 8, 36855, 4606
6XN8, 22, 67439, 3065
6XNA, 12, 4864, 405
6XNB, 4, 73548, 18387
6XNC, 28, 37215, 1329
6XND, 4, 71463, 17865
6XNE, 2, 6650, 3325
6XNF, 2, 11973, 5986
6XNG, 35, 29044, 829
6XNJ, 2, 14399, 7199
6XNK, 5, 22034, 4406
6XNL, 2, 4665, 2332
6XNM, 2, 6459, 3229
6XNN, 8, 13941, 1742
6XNO, 1, 28945, 28945
6XNP, 6, 35351, 5891
6XNQ, 10, 132663, 13266
6XNR, 3, 45380, 15126
6XNS, 3, 44731, 14910
6XNT, 1, 6250, 6250
6XNU, 7, 37648, 5378
6XNV, 7, 13568, 1938
6XNW, 1, 47451, 47451
6XO1, 1, 19399, 19399
6XO2, 18, 40371, 2242
6XO3, 8, 28182, 3522
6XO5, 12, 3880, 323
6XO6, 11, 4916, 446
6XO7, 13, 3132, 240
6XO8, 13, 2032, 156
6XO9, 11, 4498, 408
6XOA, 21, 62283, 2965
6XOC, 23, 41594, 1808
6XOD, 12, 22005, 1833
6XOF, 13, 37554, 2888
6XOG, 40, 71980, 1799
6XOH, 40, 50291, 1257
6XOI, 40, 68530, 1713
6XOJ, 8, 59231, 7403
6XOK, 7, 58357, 8336
6XOL, 15, 15028, 1001
6XOM, 15, 22377, 1491
6XON, 15, 9324, 621
6XOO, 15, 23686, 1579
6XOP, 15, 23490, 1566
6XOQ, 15, 23370, 1558
6XOY, 28, 80621, 2879
6XOZ, 14, 72297, 5164
6XP0, 14, 120235, 8588
6XP1, 14, 170907, 12207
6XP2, 14, 74193, 5299
6XP3, 14, 115957, 8282
6XP4, 7, 68654, 9807
6XP6, 25, 88192, 3527
6XP7, 7, 23325, 3332
6XP8, 3, 23292, 7764
6XP9, 19, 37627, 1980
6XPA, 8, 19674, 2459
6XPB, 14, 69795, 4985
6XPC, 14, 32583, 2327
6XPG, 7, 25746, 3678
6XPH, 5, 21485, 4297
6XPI, 4, 17276, 4319
6XPJ, 4, 52024, 13006
6XPK, 5, 2305, 461
6XPL, 5, 1284, 256
6XPM, 7, 14350, 2050
6XPN, 8, 36032, 4504
6XPO, 18, 71352, 3964
6XPP, 10, 242747, 24274
6XPQ, 21, 13796, 656
6XPR, 23, 25188, 1095
6XPS, 7, 54512, 7787
6XPT, 7, 51360, 7337
6XPU, 7, 35668, 5095
6XPV, 7, 52040, 7434
6XPW, 7, 83476, 11925
6XPX, 24, 30756, 1281
6XPY, 22, 15283, 694
6XPZ, 24, 26493, 1103
6XQ0, 21, 62605, 2981
6XQ1, 7, 95300, 13614
6XQ2, 23, 36360, 1580
6XQ3, 7, 64918, 9274
6XQ4, 18, 23649, 1313
6XQ5, 7, 53757, 7679
6XQ6, 7, 47701, 6814
6XQ7, 7, 56556, 8079
6XQ8, 7, 54347, 7763
6XQ9, 7, 26851, 3835
6XQA, 14, 49497, 3535
6XQD, 1444, 1363775, 944
6XQE, 1443, 1140163, 790
6XQF, 13, 29659, 2281
6XQG, 13, 12390, 953
6XQH, 13, 31673, 2436
6XQI, 2, 32772, 16386
6XQK, 1, 12414, 12414
6XQL, 13, 15512, 1193
6XQM, 13, 22373, 1721
6XQP, 36, 54573, 1515
6XQQ, 21, 35383, 1684
6XQR, 8, 36842, 4605
6XQS, 22, 22390, 1017
6XQT, 22, 25177, 1144
6XQU, 22, 13885, 631
6XQV, 8, 35917, 4489
6XQW, 23, 10456, 454
6XQX, 8, 31252, 3906
6XQY, 8, 46698, 5837
6XQZ, 8, 35214, 4401
6XR0, 54, 32506, 601
6XR1, 0, 28081, 1
6XR2, 0, 14690, 1
6XR3, 22, 63149, 2870
6XR5, 13, 347874, 26759
6XRB, 8, 32308, 4038
6XRC, 16, 50526, 3157
6XRF, 5, 29277, 5855
6XRH, 28, 75306, 2689
6XRI, 3, 81254, 27084
6XRJ, 11, 55412, 5037
6XRK, 19, 141224, 7432
6XRL, 39, 21054, 539
6XRM, 39, 23189, 594
6XRN, 39, 21184, 543
6XRO, 14, 14672, 1048
6XRP, 13, 13475, 1036
6XRQ, 4, 21232, 5308
6XRR, 7, 126622, 18088
6XRS, 9, 61091, 6787
6XRU, 25, 125749, 5029
6XRV, 7, 307439, 43919
6XRW, 4, 33520, 8380
6XRX, 6, 44219, 7369
6XS3, 7, 61674, 8810
6XS4, 31, 78819, 2542
6XS5, 6, 14158, 2359
6XS7, 6, 33298, 5549
6XS8, 9, 16942, 1882
6XS9, 12, 25260, 2105
6XSA, 6, 17965, 2994
6XSB, 4, 10359, 2589
6XSC, 4, 9578, 2394
6XSD, 26, 50252, 1932
6XSE, 4, 8355, 2088
6XSF, 4, 18787, 4696
6XSG, 4, 9304, 2326
6XSH, 4, 9623, 2405
6XSI, 4, 9618, 2404
6XSJ, 20, 156808, 7840
6XSN, 16, 16588, 1036
6XSO, 15, 140746, 9383
6XSP, 8, 19923, 2490
6XSQ, 8, 20007, 2500
6XSR, 30, 44512, 1483
6XST, 26, 34495, 1326
6XSU, 19, 118323, 6227
6XSV, 20, 65956, 3297
6XSW, 38, 70205, 1847
6XSX, 13, 33891, 2607
6XSY, 28, 96761, 3455
6XSZ, 14, 116240, 8302
6XT0, 28, 82559, 2948
6XT1, 14, 87113, 6222
6XT2, 23, 188798, 8208
6XT3, 8, 31059, 3882
6XT4, 4, 11315, 2828
6XT5, 25, 26351, 1054
6XT6, 2, 26648, 13324
6XT7, 0, 37621, 1
6XT8, 7, 141366, 20195
6XTA, 15, 26886, 1792
6XTC, 9, 65918, 7324
6XTD, 11, 65623, 5965
6XTE, 68, 41396, 608
6XTF, 21, 40068, 1908
None
6XTJ, 21, 94810, 4514
6XTK, 3, 26645, 8881
6XTL, 12, 30164, 2513
6XTM, 12, 89369, 7447
6XTN, 12, 64292, 5357
6XTO, 12, 63651, 5304
6XTP, 12, 29657, 2471
6XTQ, 12, 61617, 5134
6XTR, 12, 100007, 8333
6XTS, 12, 98122, 8176
6XTU, 9, 30333, 3370
6XTV, 8, 17846, 2230
6XTW, 6, 20957, 3492
6XTZ, 32, 30108, 940
6XU0, 17, 85038, 5002
6XU1, 21, 211984, 10094
6XU2, 69, 35901, 520
6XU3, 15, 81094, 5406
6XU4, 18, 33214, 1845
6XU5, 6, 21068, 3511
6XU9, 6, 6277, 1046
6XUA, 6, 8082, 1347
6XUB, 9, 106574, 11841
6XUC, 9, 92283, 10253
None
6XUE, 19, 89987, 4736
6XUF, 5, 56612, 11322
6XUG, 19, 70396, 3705
6XUH, 18, 97539, 5418
6XUI, 18, 170089, 9449
6XUJ, 5, 31280, 6256
None
None
6XUM, 13, 175182, 13475
None
6XUO, 9, 5380, 597
6XUP, 17, 83701, 4923
6XUQ, 20, 42093, 2104
6XUR, 3, 18607, 6202
6XUS, 3, 16878, 5626
6XUT, 13, 78821, 6063
6XUU, 13, 83772, 6444
6XUV, 13, 59542, 4580
6XUW, 6, 8054, 1342
6XUX, 21, 63882, 3042
6XUY, 11, 37936, 3448
6XUZ, 7, 40102, 5728
6XV0, 41, 13933, 339
6XV1, 11, 49197, 4472
6XV3, 7, 57389, 8198
6XV4, 4, 20642, 5160
6XV5, 10, 30718, 3071
6XV6, 11, 191563, 17414
6XV7, 7, 12909, 1844
6XV8, 15, 36041, 2402
6XV9, 18, 10307, 572
6XVA, 18, 22141, 1230
6XVB, 18, 35714, 1984
6XVC, 7, 39689, 5669
6XVD, 18, 46315, 2573
6XVE, 9, 7983, 887
6XVF, 77, 53518, 695
6XVG, 11, 110942, 10085
6XVH, 2, 21673, 10836
6XVI, 15, 62815, 4187
6XVJ, 18, 29206, 1622
6XVK, 18, 22292, 1238
6XVM, 1, 130658, 130658
6XVN, 1, 8732, 8732
6XVO, 1, 9491, 9491
6XVP, 26, 22546, 867
6XVQ, 6, 16802, 2800
6XVR, 6, 13368, 2228
6XVS, 6, 25866, 4311
6XVT, 6, 42224, 7037
6XVU, 7, 48533, 6933
6XVW, 12, 50455, 4204
6XVX, 12, 43756, 3646
6XVY, 6, 53375, 8895
6XW0, 12, 19319, 1609
6XW2, 28, 38947, 1390
6XW4, 12, 62255, 5187
6XW5, 12, 127876, 10656
6XW6, 11, 61772, 5615
6XW7, 11, 114708, 10428
6XW9, 6, 4976, 829
6XWB, 15, 38935, 2595
6XWD, 11, 38117, 3465
6XWE, 8, 37601, 4700
6XWF, 8, 31859, 3982
6XWG, 34, 12203, 358
6XWH, 21, 11133, 530
6XWK, 16, 127046, 7940
6XWL, 29, 42834, 1477
None
6XWS, 17, 2323, 136
6XWT, 62, 10676, 172
6XWU, 45, 14430, 320
6XWV, 94, 30961, 329
6XWX, 26, 27163, 1044
6XWY, 11, 104701, 9518
6XWZ, 3, 50452, 16817
6XX0, 4, 15420, 3855
6XX1, 5, 84340, 16868
6XX2, 1, 17188, 17188
6XX3, 1, 13294, 13294
6XX4, 1, 28502, 28502
6XX5, 1, 15638, 15638
6XX6, 13, 38504, 2961
6XX7, 13, 17609, 1354
6XX8, 13, 56866, 4374
6XX9, 13, 32573, 2505
6XXC, 11, 71346, 6486
6XXF, 11, 16416, 1492
6XXG, 18, 67498, 3749
6XXH, 16, 157774, 9860
6XXI, 16, 116336, 7271
6XXJ, 16, 198791, 12424
6XXK, 16, 123676, 7729
6XXL, 16, 114742, 7171
6XXM, 32, 118360, 3698
6XXN, 21, 43227, 2058
6XXO, 5, 23283, 4656
6XXP, 5, 23657, 4731
6XXQ, 8, 15229, 1903
6XXR, 6, 35515, 5919
6XXS, 17, 31791, 1870
6XXT, 4, 112498, 28124
6XXV, 23, 67092, 2917
6XXW, 13, 50182, 3860
6XXX, 11, 42021, 3820
6XXY, 17, 41925, 2466
6XXZ, 0, 6093, 1
6XY0, 0, 38577, 1
6XY1, 0, 22825, 1
6XY2, 22, 27178, 1235
6XY3, 11, 10591, 962
6XY4, 8, 11238, 1404
6XY5, 11, 70992, 6453
6XY6, 16, 34243, 2140
6XY7, 13, 159810, 12293
6XY9, 10, 38755, 3875
6XYA, 6, 24451, 4075
6XYB, 5, 54406, 10881
6XYC, 8, 22926, 2865
6XYD, 5, 36870, 7374
6XYF, 5, 39030, 7806
6XYG, 14, 28725, 2051
6XYJ, 2, 14458, 7229
6XYK, 14, 138963, 9925
None
6XYM, 5, 81751, 16350
6XYN, 5, 10245, 2049
6XYR, 16, 35405, 2212
6XYS, 26, 26810, 1031
6XYT, 9, 123794, 13754
6XYU, 26, 24896, 957
6XYX, 9, 56723, 6302
6XYY, 26, 20596, 792
6XYZ, 7, 34485, 4926
6XZ0, 8, 13980, 1747
6XZ1, 17, 78801, 4635
6XZ2, 15, 122926, 8195
6XZ3, 8, 10489, 1311
6XZ4, 21, 28203, 1343
6XZ5, 8, 11306, 1413
6XZ6, 8, 20315, 2539
6XZ8, 21, 39522, 1882
6XZ9, 21, 50038, 2382
6XZE, 4, 81598, 20399
6XZF, 12, 52814, 4401
6XZH, 15, 14450, 963
6XZI, 15, 25979, 1731
6XZJ, 15, 19741, 1316
6XZK, 15, 23167, 1544
6XZL, 14, 67424, 4816
6XZM, 14, 45831, 3273
6XZN, 14, 67193, 4799
6XZO, 4, 97522, 24380
6XZS, 4, 83231, 20807
6XZT, 5, 14995, 2999
6XZU, 16, 55338, 3458
6XZV, 15, 15432, 1028
6XZW, 17, 29806, 1753
6XZX, 4, 78980, 19745
6XZY, 4, 64504, 16126
6XZZ, 8, 41193, 5149
6Y00, 4, 114319, 28579
6Y01, 6, 181736, 30289
6Y02, 15, 58061, 3870
6Y03, 13, 33469, 2574
6Y04, 9, 12362, 1373
6Y05, 9, 49558, 5506
6Y08, 14, 41993, 2999
6Y09, 14, 46731, 3337
6Y0A, 34, 43082, 1267
6Y0B, 9, 45909, 5101
6Y0D, 25, 25682, 1027
6Y0E, 5, 34279, 6855
6Y0F, 22, 81742, 3715
6Y0H, 1, 81517, 81517
6Y0J, 4, 16167, 4041
6Y0K, 7, 63544, 9077
6Y0L, 11, 20264, 1842
6Y0M, 11, 29150, 2650
6Y0N, 4, 27077, 6769
6Y0O, 6, 16881, 2813
6Y0P, 6, 23010, 3835
6Y0Q, 9, 20267, 2251
6Y0R, 17, 67366, 3962
6Y0S, 9, 94960, 10551
6Y0T, 4, 30669, 7667
6Y0U, 3, 79306, 26435
6Y0V, 4, 48532, 12133
6Y0W, 1, 24753, 24753
6Y0X, 3, 53712, 17904
6Y0Y, 5, 34966, 6993
6Y0Z, 9, 77461, 8606
6Y10, 9, 74569, 8285
6Y11, 159, 268255, 1687
6Y12, 4, 36050, 9012
6Y13, 2, 7887, 3943
None
6Y15, 9, 25282, 2809
6Y16, 3, 25772, 8590
6Y17, 13, 58812, 4524
6Y18, 11, 71114, 6464
6Y1B, 9, 102723, 11413
6Y1C, 9, 97908, 10878
6Y1D, 11, 59082, 5371
6Y1E, 7, 160687, 22955
6Y1G, 15, 44173, 2944
6Y1I, 12, 25735, 2144
6Y1J, 11, 108678, 9879
6Y1K, 11, 52830, 4802
6Y1L, 11, 83463, 7587
6Y1M, 11, 29560, 2687
6Y1N, 11, 20215, 1837
6Y1P, 13, 193146, 14857
6Y1R, 5, 63823, 12764
6Y1S, 2, 7245, 3622
None
6Y1U, 11, 88000, 8000
6Y1V, 11, 31180, 2834
6Y1W, 15, 149495, 9966
6Y1X, 15, 38562, 2570
6Y1Y, 4, 35174, 8793
6Y20, 23, 30586, 1329
6Y21, 29, 17444, 601
6Y22, 15, 30031, 2002
6Y23, 18, 43372, 2409
6Y24, 3, 7904, 2634
6Y25, 3, 11469, 3823
6Y26, 11, 144070, 13097
6Y27, 11, 95532, 8684
6Y28, 11, 53417, 4856
6Y29, 11, 119012, 10819
6Y2A, 11, 125218, 11383
6Y2B, 11, 95619, 8692
6Y2C, 3, 13547, 4515
6Y2D, 5, 18006, 3601
6Y2E, 22, 27172, 1235
6Y2F, 22, 26755, 1216
6Y2G, 22, 37448, 1702
6Y2H, 7, 49267, 7038
6Y2I, 19, 142070, 7477
6Y2J, 19, 84863, 4466
6Y2K, 28, 92242, 3294
6Y2M, 3, 11469, 3823
6Y2N, 21, 13245, 630
6Y2O, 9, 31847, 3538
6Y2P, 20, 51668, 2583
6Y2Q, 14, 20825, 1487
6Y2R, 14, 9960, 711
6Y2S, 14, 10494, 749
6Y2T, 3, 23178, 7726
6Y2U, 9, 34803, 3867
6Y2V, 10, 8999, 899
6Y2W, 9, 13525, 1502
6Y2X, 15, 54019, 3601
None
6Y2Z, 14, 42037, 3002
6Y30, 14, 22734, 1623
6Y31, 14, 10290, 735
6Y32, 31, 103282, 3331
6Y33, 3, 25938, 8646
6Y34, 3, 38091, 12697
6Y35, 27, 17526, 649
6Y36, 28, 29239, 1044
6Y37, 28, 36047, 1287
6Y38, 2, 22940, 11470
6Y39, 25, 52851, 2114
6Y3A, 14, 74018, 5287
6Y3B, 8, 33699, 4212
6Y3C, 30, 12053, 401
6Y3D, 16, 216978, 13561
6Y3E, 8, 34904, 4363
6Y3G, 21, 9420, 448
6Y3J, 15, 14901, 993
6Y3M, 11, 36777, 3343
6Y3O, 11, 36511, 3319
6Y3P, 10, 17987, 1798
6Y3Q, 3, 11399, 3799
6Y3R, 12, 33460, 2788
6Y3S, 11, 21577, 1961
6Y3U, 11, 10425, 947
6Y3V, 12, 46871, 3905
6Y3W, 11, 65157, 5923
6Y3X, 22, 66603, 3027
6Y3Z, 30, 16546, 551
6Y40, 12, 28460, 2371
6Y41, 9, 384215, 42690
6Y42, 26, 6001, 230
6Y43, 6, 28116, 4686
6Y44, 11, 31307, 2846
6Y45, 8, 68538, 8567
6Y47, 12, 20883, 1740
6Y48, 17, 72126, 4242
6Y49, 11, 51856, 4714
6Y4A, 10, 83649, 8364
6Y4B, 30, 4315, 143
6Y4C, 3, 15531, 5177
6Y4D, 18, 37479, 2082
6Y4E, 4, 52286, 13071
6Y4F, 4, 12228, 3057
6Y4G, 40, 43337, 1083
6Y4I, 2, 113185, 56592
6Y4J, 15, 111099, 7406
6Y4K, 10, 22505, 2250
6Y4L, 25, 28611, 1144
6Y4M, 68, 43354, 637
6Y4N, 68, 69959, 1028
6Y4O, 12, 13563, 1130
6Y4P, 12, 8490, 707
6Y4Q, 4, 21754, 5438
6Y4R, 2, 37812, 18906
6Y4S, 18, 39785, 2210
6Y4T, 15, 27624, 1841
6Y4U, 15, 32299, 2153
6Y4V, 15, 39382, 2625
6Y4W, 15, 33082, 2205
6Y4X, 15, 51180, 3412
6Y4Y, 17, 121564, 7150
6Y4Z, 17, 95967, 5645
6Y54, 15, 44114, 2940
6Y55, 31, 34549, 1114
6Y56, 5, 75481, 15096
6Y58, 11, 22762, 2069
6Y5C, 30, 34304, 1143
6Y5F, 57, 20727, 363
6Y5M, 48, 56920, 1185
6Y5N, 12, 62545, 5212
6Y5O, 30, 38505, 1283
6Y5P, 12, 77418, 6451
6Y5S, 3, 135686, 45228
6Y5T, 3, 91615, 30538
6Y5U, 6, 49001, 8166
6Y5W, 57, 25990, 455
6Y5X, 17, 143046, 8414
6Y5Y, 17, 295106, 17359
6Y5Z, 15, 181696, 12113
6Y60, 15, 274154, 18276
6Y61, 16, 147077, 9192
6Y62, 58, 55854, 963
6Y63, 16, 322280, 20142
6Y64, 16, 350236, 21889
6Y65, 19, 487470, 25656
6Y66, 19, 206889, 10888
6Y67, 10, 274707, 27470
6Y68, 36, 31957, 887
6Y6A, 9, 377799, 41977
6Y6B, 10, 20904, 2090
6Y6C, 15, 69610, 4640
6Y6D, 69, 150525, 2181
6Y6E, 6, 17440, 2906
6Y6F, 13, 28949, 2226
6Y6G, 17, 44277, 2604
6Y6H, 13, 30207, 2323
6Y6I, 17, 38400, 2258
6Y6J, 1, 30178, 30178
6Y6L, 10, 112135, 11213
6Y6N, 13, 23023, 1771
6Y6O, 13, 22996, 1768
6Y6P, 24, 35197, 1466
6Y6Q, 36, 14860, 412
6Y6R, 13, 12810, 985
6Y6S, 15, 53036, 3535
6Y6T, 15, 44251, 2950
6Y6U, 12, 56727, 4727
6Y6V, 15, 21881, 1458
6Y6Y, 34, 98851, 2907
6Y6Z, 12, 44462, 3705
6Y71, 34, 90079, 2649
6Y72, 34, 109481, 3220
6Y73, 17, 261897, 15405
6Y74, 5, 75594, 15118
6Y75, 10, 34360, 3436
6Y76, 6, 15946, 2657
6Y77, 34, 134672, 3960
6Y78, 3, 14109, 4703
6Y7A, 9, 50448, 5605
6Y7B, 9, 34294, 3810
6Y7D, 34, 100423, 2953
6Y7E, 34, 110029, 3236
6Y7F, 18, 36690, 2038
6Y7G, 12, 16093, 1341
6Y7H, 9, 24165, 2685
6Y7I, 9, 33685, 3742
6Y7J, 9, 34024, 3780
6Y7K, 9, 39067, 4340
6Y7L, 9, 11845, 1316
6Y7M, 22, 35112, 1596
6Y7N, 1, 85551, 85551
6Y7O, 1, 36702, 36702
6Y7P, 1, 36093, 36093
6Y7Q, 11, 23378, 2125
6Y7R, 2, 32331, 16165
6Y7T, 11, 51715, 4701
6Y7U, 2, 31939, 15969
6Y7V, 7, 10570, 1510
6Y7W, 14, 86350, 6167
6Y7X, 14, 75616, 5401
6Y7Y, 14, 65240, 4660
6Y7Z, 14, 94306, 6736
6Y80, 14, 120957, 8639
6Y81, 14, 64092, 4578
6Y82, 14, 74594, 5328
6Y84, 22, 50331, 2287
6Y85, 14, 58883, 4205
6Y86, 8, 11590, 1448
6Y87, 11, 179010, 16273
6Y88, 15, 165953, 11063
6Y89, 9, 64253, 7139
6Y8A, 11, 45753, 4159
6Y8B, 11, 41616, 3783
6Y8C, 9, 44972, 4996
6Y8D, 11, 45079, 4098
6Y8E, 11, 54736, 4976
6Y8F, 10, 50884, 5088
6Y8G, 12, 73935, 6161
6Y8H, 14, 90228, 6444
6Y8I, 8, 36639, 4579
6Y8J, 18, 24714, 1373
6Y8K, 25, 21467, 858
6Y8L, 7, 71623, 10231
6Y8M, 8, 17197, 2149
6Y8N, 7, 58460, 8351
6Y8O, 8, 58273, 7284
6Y8P, 5, 11154, 2230
6Y8Q, 5, 106601, 21320
6Y8S, 18, 47466, 2637
6Y8X, 26, 28216, 1085
6Y8Y, 27, 48925, 1812
6Y8Z, 27, 38132, 1412
None
6Y93, 8, 10830, 1353
6Y98, 15, 7797, 519
6Y99, 7, 4806, 686
6Y9C, 17, 38275, 2251
6Y9D, 18, 353116, 19617
6Y9E, 9, 201065, 22340
6Y9F, 9, 92503, 10278
6Y9G, 10, 50921, 5092
6Y9H, 15, 57330, 3822
6Y9I, 15, 117709, 7847
6Y9J, 11, 107323, 9756
6Y9K, 17, 59126, 3478
6Y9L, 11, 20631, 1875
6Y9M, 11, 36858, 3350
6Y9N, 3, 14175, 4725
6Y9O, 3, 16757, 5585
6Y9P, 3, 10622, 3540
6Y9Q, 3, 31853, 10617
6Y9R, 11, 28265, 2569
6Y9S, 11, 50808, 4618
6Y9T, 22, 34767, 1580
6Y9U, 1, 53609, 53609
6YA0, 11, 14246, 1295
6YA1, 24, 58870, 2452
6YA2, 9, 20426, 2269
6YA3, 1, 70770, 70770
6YA4, 1, 78280, 78280
6YA5, 11, 13965, 1269
6YA6, 24, 82486, 3436
6YA7, 23, 54919, 2387
6YA8, 24, 42930, 1788
6YA9, 17, 38513, 2265
6YAA, 57, 22540, 395
6YAB, 3, 68282, 22760
6YAG, 1, 50200, 50200
6YAJ, 13, 131194, 10091
6YAK, 26, 288145, 11082
6YAO, 10, 45308, 4530
6YAP, 10, 52620, 5262
6YAQ, 15, 54431, 3628
6YAR, 12, 41628, 3469
None
6YAT, 14, 34856, 2489
6YAU, 9, 16303, 1811
6YAV, 7, 81085, 11583
6YAW, 9, 24066, 2674
6YAX, 15, 40956, 2730
6YAY, 12, 34176, 2848
6YAZ, 0, 39768, 1
6YB0, 0, 48207, 1
6YB1, 0, 7542, 1
6YB2, 0, 52642, 1
6YB3, 12, 74521, 6210
6YB4, 5, 22534, 4506
6YB5, 12, 81658, 6804
6YB6, 15, 79740, 5316
6YB7, 22, 68358, 3107
6YB8, 20, 43523, 2176
6YB9, 20, 41222, 2061
6YBB, 30, 42157, 1405
6YBC, 11, 21300, 1936
6YBE, 11, 45663, 4151
6YBF, 10, 44911, 4491
6YBG, 5, 19052, 3810
6YBH, 11, 61348, 5577
6YBI, 10, 39449, 3944
6YBJ, 11, 18903, 1718
6YBK, 11, 35862, 3260
6YBL, 11, 31348, 2849
6YBM, 8, 118353, 14794
6YBO, 9, 199958, 22217
6YBR, 9, 149841, 16649
6YBU, 26, 86104, 3311
6YBX, 17, 89689, 5275
6YBY, 9, 37766, 4196
6YBZ, 9, 89132, 9903
6YC0, 9, 77979, 8664
6YC1, 9, 106415, 11823
6YC2, 9, 78231, 8692
6YC3, 9, 144459, 16051
6YC4, 9, 69218, 7690
6YC5, 17, 52745, 3102
6YC6, 5, 40702, 8140
6YC7, 3, 84124, 28041
6YC8, 6, 51782, 8630
6YCA, 1, 65973, 65973
6YCB, 10, 123349, 12334
6YCC, 10, 114886, 11488
6YCD, 10, 103395, 10339
6YCE, 10, 47161, 4716
6YCF, 10, 41469, 4146
6YCG, 10, 91674, 9167
None
None
None
None
None
None
None
None
None
6YCQ, 28, 75146, 2683
6YCR, 6, 36476, 6079
6YCS, 14, 8900, 635
None
6YCU, 14, 91408, 6529
6YCW, 14, 95065, 6790
6YCX, 56, 33243, 593
6YCY, 49, 57507, 1173
6YCZ, 49, 27975, 570
6YD0, 25, 128829, 5153
6YD1, 13, 32182, 2475
6YD2, 14, 72417, 5172
6YD3, 14, 52858, 3775
6YD4, 14, 87378, 6241
6YD5, 13, 41501, 3192
6YD6, 13, 31631, 2433
6YD7, 14, 72937, 5209
6YD9, 6, 25572, 4262
6YDB, 7, 5858, 836
6YDC, 10, 85419, 8541
6YDD, 10, 12358, 1235
6YDE, 10, 13149, 1314
6YDF, 10, 26044, 2604
6YDG, 3, 27328, 9109
6YDI, 25, 128982, 5159
6YDJ, 3, 101638, 33879
6YDK, 3, 15641, 5213
6YDL, 3, 36758, 12252
6YDM, 3, 27947, 9315
6YDR, 4, 36367, 9091
6YDU, 25, 128972, 5158
6YDV, 16, 56756, 3547
6YDX, 30, 32801, 1093
6YDY, 15, 32247, 2149
6YDZ, 7, 6481, 925
6YE0, 7, 100981, 14425
6YE1, 20, 34401, 1720
6YE2, 20, 44291, 2214
6YE3, 37, 58648, 1585
6YE6, 7, 115434, 16490
6YE7, 7, 104903, 14986
6YE8, 7, 128242, 18320
6YE9, 11, 27465, 2496
6YEA, 7, 5818, 831
6YEB, 7, 58120, 8302
6YEC, 7, 48513, 6930
6YED, 7, 34760, 4965
6YEH, 15, 69315, 4621
6YEI, 15, 164085, 10939
6YEK, 2, 6469, 3234
6YEM, 11, 7604, 691
6YEN, 6, 83425, 13904
6YEO, 6, 114432, 19072
6YES, 27, 19786, 732
6YEV, 11, 53121, 4829
6YEX, 8, 107885, 13485
None
None
None
None
6YF4, 40, 126645, 3166
6YF5, 1, 31638, 31638
6YF6, 2, 22933, 11466
6YF7, 1, 591093, 591093
6YF8, 17, 30122, 1771
6YF9, 3, 970330, 323443
6YFA, 2, 429847, 214923
6YFB, 5, 854703, 170940
6YFC, 4, 910705, 227676
6YFD, 6, 536099, 89349
6YFE, 0, 323225, 1
6YFF, 2, 264589, 132294
6YFG, 2, 1227379, 613689
6YFH, 7, 351874, 50267
6YFI, 7, 173189, 24741
6YFJ, 5, 312305, 62461
6YFK, 2, 132169, 66084
